CustomerID,FirstName,LastName,Email,Phone,City,State,ZipCode,PurchaseAmount,TransactionDate,ChannelCode,TerritoryName,StoreDivisionNumber,SuperChannelDesc
1501,Elizabeth,Mitchell,elizabethmitchell@icloud.com,531-849-8674,Philadelphia,PA,19101,282.57,2025-02-05,Mobile App,Pacific Northwest,DIV005,E-Commerce
1460,Susan,Martin,susanmartin@hotmail.com,200-894-9289,Seattle,WA,98101,0,2025-11-14,In-Store,Northeast,DIV005,B2B
1738,Mary,Nelson,mnelson@yahoo.com,899-609-3525,Fort Worth,TX,76101,616.91,2025-02-19,Wholesale,Southwest,DIV003,Retail
1068,Alice,Wilson,alice.wilson@gmail.com,309-597-4139,Philadelphia,PA,19101,107.77,2025-09-27,Mobile App,Mid-Atlantic,DIV004,Direct
1604,Maria,Brown,mbrown@yahoo.com,935-172-1214,Jacksonville,FL,32099,930.91,2025-08-28,In-Store,Mid-Atlantic,DIV004,Retail
1062,Christopher,Baker,cbaker@hotmail.com,259-943-5355,Columbus,OH,43085,533.73,2025-04-21,Online,Pacific Northwest,DIV003,Retail
1099,Patricia,White,patricia.white@outlook.com,397-638-5075,Seattle,WA,98101,574.33,2025-02-24,In-Store,West,DIV005,Direct
1590,Dorothy,Nguyen,dorothy.nguyen@gmail.com,384-663-7579,Columbus,OH,43085,509.65,2025-06-30,In-Store,West,DIV005,Direct
1563,Margaret,Walker,margaretwalker@aol.com,943-431-4943,Columbus,OH,43085,567.51,2025-07-04,In-Store,Southwest,DIV005,B2B
1458,Daniel,Smith,dsmith@hotmail.com,216-630-3213,Los Angeles,CA,90001,993.48,2025-04-20,Wholesale,Northeast,DIV003,E-Commerce
1022,Jason,Thompson,jthompson@icloud.com,784-685-3534,Seattle,WA,98101,103.34,2025-05-16,Distributor,Midwest,DIV002,E-Commerce
1596,Richard,White,richard.white@hotmail.com,784-509-4562,Dallas,TX,75201,736.92,2025-09-07,Wholesale,Pacific Northwest,DIV004,E-Commerce
1706,Michelle,Mitchell,mmitchell@icloud.com,507-138-7251,Houston,TX,77001,87.69,2025-08-11,Online,Pacific Northwest,DIV003,B2B
1888,Robert,White,RobertWhitegmail.com,996-747-7266,Nashville,TN,37201,63.59,2025-10-17,Mobile App,Northeast,DIV003,Partner
1514,michelle,White,mwhite@gmail.com,949-502-8300,Phoenix,AZ,85001,755.31,2025-08-10,Mobile App,West,DIV001,E-Commerce
1403,Michael,Wilson,michaelwilson@gmail.com,785-863-1807,Austin,TX,73301,552.67,2025-08-11,Wholesale,Northeast,DIV004,Partner
1133,Sarah,Wilson,sarah.wilson@icloud.com,699-504-4212,Indianapolis,IN,46201,565.56,2025-05-17,Mobile App,Southeast,DIV002,Retail
1331,Ronald,Mitchell,rmitchell@gmail.com,000-000-0000,Chicago,IL,60601,354.82,2025-06-06,Wholesale,Midwest,DIV005,Retail
1358,Edward,Torres,edwardtorres@yahoo.com,245-937-4825,Nashville,TN,37201,0,2025-01-28,Wholesale,Southeast,DIV001,Retail
1635,Michael,Young,myoung@hotmail.com,313-412-8373,New York,NY,10001,476.48,2025-04-15,Wholesale,Southeast,DIV005,E-Commerce
1768,maria,Baker,mbaker@icloud.com,344-811-1301,Indianapolis,IN,46201,382.84,2025-01-31,Mobile App,Northeast,DIV003,E-Commerce
1808,Michelle,Turner,michelleturner@gmail.com,870-108-2091,Dallas,tx,75201,394.76,2025-01-10,Wholesale,Mid-Atlantic,DIV003,Retail
1904,Brian,Hall,bhall@outlook.com,926-201-6168,San Diego,CA,92101,489.82,2025-04-12,Mobile App,West,DIV001,E-Commerce
1468,Kenneth,Johnson,kjohnson@yahoo.com,512-441-9027,Los Angeles,CA,90001,399.47,2025-07-01,In-Store,Northeast,DIV003,B2B
1241,Helen,Thompson,helenthompson@aol.com,596-934-1482,Los Angeles,CA,90001,944.7,2025-07-21,Wholesale,Southeast,DIV002,B2B
1089,Laura,Hall,lhall@aol.com,840-802-4726,San Francisco,CA,94101,423.16,2025-11-06,Mobile App,Southeast,DIV004,B2B
1555,Linda,Jackson,ljackson@icloud.com,900-919-4314,Phoenix,AZ,85001,863.96,2025-08-09,Wholesale,Mid-Atlantic,DIV005,E-Commerce
1999,Jason,Moore,jasonmoore@yahoo.com,269-670-9732,Denver,CO,80201,949.12,2025-01-16,Online,Southeast,DIV003,E-Commerce
1901,Nancy,Wright,nwright@outlook.com,852-856-5485,San Jose,CA,95101,160.44,2025-01-14,In-Store,Northeast,DIV002,E-Commerce
1626,Edward,Thompson,ethompson@icloud.com,436-710-4804,Nashville,TN,37201,238.6,2025-03-10,Online,Midwest,DIV001,Direct
1619,Betty,Walker,bettywalker@outlook.com,685-240-3683,Philadelphia,PA,19101,0,2025-07-31,Online,Southwest,DIV001,B2B
1687,Elizabeth,Jackson,elizabethjackson@yahoo.com,831-601-6323,Chicago,IL,60601,868.11,2025-11-08,In-Store,Southwest,DIV004,Retail
1389,Laura,Clark,lclark@icloud.com,785-708-9784,Fort Worth,TX,76101,529.98,2025-08-22,Online,West,DIV001,Direct
1043,Richard,Adams,radams@outlook.com,240-671-7347,Seattle,WA,98101,520.97,2025-07-23,Online,Southeast,DIV003,Direct
1792,Susan,,susannguyen@outlook.com,827-155-9470,Philadelphia,PA,19101,904.64,2025-09-14,Distributor,Pacific Northwest,DIV004,Retail
1797,Steven,Nelson,stevennelson@outlook.com,531-561-1408,PHOENIX,AZ,85001,187.09,2025-02-16,Mobile App,Mid-Atlantic,DIV002,Direct
1708,Brian,Taylor,brian.taylor@gmail.com,923-560-6946,Houston,TX,77001,94.45,2025-03-23,Distributor,Mid-Atlantic,DIV005,Partner
1389,alice,Taylor,ataylor@icloud.com,353-266-3369,Austin,TX,73301,187.08,2025-08-17,Online,Southwest,DIV003,B2B
1185,Robert,Wilson,rwilson@gmail.com,983-359-1200,San Antonio,TX,78201,0,2025-09-10,Distributor,West,DIV001,Partner
1346,Sarah,Brown,sbrown@hotmail.com,357-818-9787,Los Angeles,CA,90001,793.55,2025-10-13,In-Store,Southwest,DIV002,B2B
1056,Brian,Lee,brian.lee@yahoo.com,000-000-0000,Los Angeles,CA,90001,337.8,2025-04-02,Online,Northeast,DIV001,Direct
1291,Edward,Roberts,edward.roberts@icloud.com,666-867-6901,Denver,CO,80201,932.17,2025-07-08,Online,Pacific Northwest,DIV003,B2B
1839,Mary,Scott,maryscott@gmail.com,682-237-2999,Seattle,WA,,697.67,2025-09-26,Wholesale,Midwest,DIV005,Direct
1214,Edward,Brown,ebrown@icloud.com,844-641-2436,Houston,TX,77001,488.83,2025-11-08,Mobile App,Pacific Northwest,DIV003,Direct
1265,George,Mitchell,george.mitchell@hotmail.com,829-676-9132,Nashville,TN,37201,524.51,2025-04-30,Distributor,Southwest,DIV002,Partner
1198,John,Davis,jdavis@outlook.com,320-855-4396,New York,NY,10001,801.57,2025-06-29,Distributor,Southwest,DIV001,B2B
1652,David,Smith,davidsmith@aol.com,460-909-2111,San Antonio,TX,78201,314.69,2025-02-28,Mobile App,West,DIV003,Retail
1349,Daniel,Mitchell,DanielMitchellgmail.com,398-438-6536,Nashville,TN,37201,923.06,2025-09-04,Distributor,Southwest,DIV001,E-Commerce
1471,Sandra,Lewis,slewis@outlook.com,257-955-9537,Charlotte,NC,28201,306.35,2025-04-17,Wholesale,West,DIV005,Retail
1339,Dorothy,,dorothy.jones@hotmail.com,547-484-9753,Phoenix,AZ,85001,843.98,2025-11-01,Mobile App,West,DIV004,E-Commerce
1801,Sarah,Robinson,sarah.robinson@aol.com,478-523-2422,Austin,TX,73301,502.08,2025-04-21,In-Store,Midwest,DIV004,B2B
1179,Robert,Walker,robert.walker@yahoo.com,654-618-1408,Los Angeles,CA,90001,801.04,2025-09-05,Mobile App,Southeast,DIV002,B2B
1536,Joseph,Clark,jclark@gmail.com,892-235-4361,Phoenix,AZ,85001,727.32,2025-01-03,Distributor,Southwest,DIV005,Retail
1045,Ronald,Roberts,ronaldroberts@hotmail.com,247-205-9529,Chicago,IL,60601,768.52,2025-11-24,Wholesale,Northeast,DIV005,B2B
1214,Edward,Brown,ebrown@icloud.com,844-641-2436,Houston,TX,77001,488.83,2025-11-08,Mobile App,Pacific Northwest,DIV003,Direct
1573,Helen,Miller,helenmiller@icloud.com,762-426-5440,San Antonio,TX,78201,150.14,2025-02-06,Wholesale,West,DIV002,E-Commerce
1913,Thomas,Nelson,thomas.nelson@gmail.com,229-582-1826,Charlotte,NC,28201,114.87,2025-04-02,Online,Northeast,DIV004,Direct
1912,Steven,,steventorres@hotmail.com,540-937-4246,Nashville,TN,37201,715.77,2025-03-09,Mobile App,Northeast,DIV004,Partner
1821,Michelle,Nguyen,michellenguyen@outlook.com,900-759-8625,Houston,TX,77001,475.84,2025-07-06,In-Store,Southeast,DIV005,B2B
1716,Sharon,Lewis,sharonlewis@outlook.com,230-166-8787,Austin,TX,73301,121.76,2025-06-28,Distributor,Southwest,DIV002,B2B
1130,Helen,Miller,helen.miller@aol.com,533-669-2162,Fort Worth,TX,76101,0,2025-07-31,Mobile App,Southwest,DIV004,Partner
1249,Kenneth,Taylor,kenneth.taylor@outlook.com,548-313-8063,Indianapolis,IN,46201,0,2025-12-22,Distributor,West,DIV003,Partner
1678,Sharon,Jones,sharon.jones@outlook.com,806-710-8584,Denver,CO,80201,332.12,2025-06-07,Online,Pacific Northwest,DIV004,E-Commerce
1071,Carol,Miller,CarolMilleroutlook.com,706-760-2007,Nashville,TN,37201,99.63,2025-12-05,In-Store,West,DIV001,E-Commerce
1652,David,Smith,davidsmith@aol.com,460-909-2111,San Antonio,TX,78201,314.69,2025-02-28,Mobile App,West,DIV003,Retail
1413,Linda,Young,lyoung@hotmail.com,254-100-6885,Los Angeles,CA,90001,118.6,2025-08-10,Wholesale,Pacific Northwest,DIV001,E-Commerce
1403,Ruth,Clark,ruthclark@outlook.com,645-658-4460,Fort Worth,TX,76101,665.86,2025-07-16,Distributor,Southeast,DIV002,Partner
1368,Nancy,,nancy.moore@aol.com,337-111-2175,San Jose,CA,95101,651.91,2025-03-11,In-Store,Mid-Atlantic,DIV004,Direct
1657,Nancy,Nguyen,nnguyen@outlook.com,384-565-9346,Nashville,TN,37201,429.88,2025-04-06,Distributor,Southwest,DIV003,E-Commerce
1007,Donna,Flores,dflores@aol.com,475-520-9948,San Diego,CA,92101,580.59,2025-12-27,Online,Northeast,DIV005,Direct
1594,Betty,Garcia,bgarcia@aol.com,739-979-5578,Phoenix,AZ,85001,470.29,2025-05-06,Online,West,DIV005,Retail
1759,Sharon,Jones,sharonjones@icloud.com,827-154-6628,Seattle,WA,98101,539.68,2025-08-29,Online,Southwest,DIV004,Partner
1339,Nancy,Lee,nancy.lee@hotmail.com,000-000-0000,San Jose,CA,95101,729.7,2025-10-24,Mobile App,Midwest,DIV001,Direct
1052,sharon,Young,sharonyoung@gmail.com,696-184-3077,Nashville,TN,37201,510.54,2025-05-24,Wholesale,Midwest,DIV002,Partner
1263,John,Davis,jdavis@yahoo.com,956-254-8317,Nashville,TN,37201,376.07,2025-04-03,In-Store,Midwest,DIV002,Direct
1882,Alice,Lewis,alewis@yahoo.com,357-957-9125,Chicago,IL,60601,755.23,2025-12-05,Distributor,Pacific Northwest,DIV004,E-Commerce
1652,Barbara,Jackson,barbarajackson@aol.com,255-757-5331,Denver,CO,80201,757.93,2025-07-24,Online,Northeast,DIV002,Direct
1487,Kevin,Nelson,knelson@outlook.com,922-499-8775,San Diego,CA,92101,270,2025-05-28,Mobile App,Pacific Northwest,DIV004,Retail
1459,Lisa,Clark,lisa.clark@aol.com,299-644-6797,SAN FRANCISCO,CA,94101,956.62,2025-05-19,Distributor,West,DIV003,B2B
1043,Richard,Adams,radams@outlook.com,240-671-7347,Seattle,WA,98101,520.97,2025-07-23,Online,Southeast,DIV003,Direct
1012,Nancy,,nmiller@gmail.com,656-459-4594,San Francisco,CA,94101,728,2025-11-14,Wholesale,Southeast,DIV001,Retail
1961,Carol,Jackson,carol.jackson@aol.com,925-222-2415,Nashville,TN,37201,857.88,2025-02-26,In-Store,Southwest,DIV005,E-Commerce
1259,Susan,Nguyen,susannguyen@aol.com,483-887-7995,Chicago,IL,60601,695.3,2025-05-22,Wholesale,Midwest,DIV002,Retail
1391,Lisa,Lewis,lisalewis@hotmail.com,382-551-2137,Los Angeles,CA,90001,496.8,2025-11-27,In-Store,West,DIV004,E-Commerce
1413,Linda,Young,lyoung@hotmail.com,254-100-6885,Los Angeles,CA,90001,118.6,2025-08-10,Wholesale,Pacific Northwest,DIV001,E-Commerce
1152,Brian,Smith,briansmith@aol.com,472-255-6403,Los Angeles,CA,90001,905.57,2025-09-02,Mobile App,Northeast,DIV005,Direct
1864,,Jones,laura.jones@yahoo.com,593-805-8898,Seattle,WA,98101,129.99,2025-07-25,Mobile App,Midwest,DIV003,B2B
1249,Kenneth,Taylor,kenneth.taylor@outlook.com,548-313-8063,Indianapolis,IN,46201,0,2025-12-22,Distributor,West,DIV003,Partner
1676,Elizabeth,Robinson,erobinson@gmail.com,905-467-8970,Fort Worth,TX,,94.01,2025-01-19,Distributor,Mid-Atlantic,DIV002,E-Commerce
1737,Steven,Harris,steven.harris@outlook.com,753-758-6041,Indianapolis,IN,46201,504.69,2025-01-29,Distributor,Northeast,DIV001,B2B
1339,Dorothy,,dorothy.jones@hotmail.com,547-484-9753,Phoenix,AZ,85001,843.98,2025-11-01,Mobile App,West,DIV004,E-Commerce
1500,Brian,Johnson,brian.johnson@icloud.com,000-000-0000,Indianapolis,IN,46201,24.22,2025-11-09,Online,Midwest,DIV001,Direct
1605,Mary,Miller,mmiller@outlook.com,830-325-2033,Houston,TX,77001,806.41,2025-03-03,Distributor,Midwest,DIV004,B2B
1589,Sandra,Wilson,sandra.wilson@yahoo.com,807-277-6496,Austin,TX,73301,72.59,2025-12-23,Wholesale,Southeast,DIV004,E-Commerce
1168,Karen,Harris,karen.harris@gmail.com,000-000-0000,Denver,CO,80201,779.89,2025-01-04,Online,Southwest,DIV001,Retail
1091,Anthony,Carter,acarter@outlook.com,991-587-3079,San Jose,CA,95101,214.1,2025-05-03,Wholesale,West,DIV004,Direct
1625,Michelle,Williams,mwilliams@yahoo.com,711-726-2442,Nashville,TN,37201,0,2025-10-13,Wholesale,Midwest,DIV004,Retail
1120,George,Miller,gmiller@hotmail.com,719-324-8605,Nashville,TN,37201,772.63,2025-02-27,In-Store,Midwest,DIV001,E-Commerce
1091,Anthony,Carter,acarter@outlook.com,991-587-3079,San Jose,CA,95101,214.1,2025-05-03,Wholesale,West,DIV004,Direct
1053,Sandra,Anderson,sandraanderson@gmail.com,727-218-2160,Philadelphia,PA,,896.13,2025-08-03,Distributor,West,DIV005,B2B
1693,Margaret,White,margaret.white@hotmail.com,300-342-7759,Houston,TX,77001,871.19,2025-10-27,Distributor,Southeast,DIV001,Direct
1911,Paul,Moore,paulmoore@icloud.com,382-496-7119,San Antonio,TX,78201,145.04,2025-04-14,In-Store,Mid-Atlantic,DIV003,B2B
1032,Michelle,Mitchell,michelle.mitchell@hotmail.com,313-972-8627,Los Angeles,CA,90001,463.99,2025-06-01,In-Store,Pacific Northwest,DIV003,E-Commerce
1808,Ruth,Turner,rturner@icloud.com,435-188-7745,Philadelphia,PA,19101,858.4,2025-08-31,Distributor,Pacific Northwest,DIV002,Partner
1285,John,Scott,johnscott@yahoo.com,644-693-4643,San Diego,CA,92101,892.9,2025-08-02,Mobile App,Southeast,DIV005,Retail
1041,Betty,Green,bgreen@outlook.com,603-590-2605,Los Angeles,CA,90001,457.92,2025-12-21,In-Store,Northeast,DIV005,Retail
1152,Brian,Smith,briansmith@aol.com,472-255-6403,Los Angeles,CA,90001,905.57,2025-09-02,Mobile App,Northeast,DIV005,Direct
1474,Jason,Wilson,jasonwilson@yahoo.com,841-575-1022,Fort Worth,tx,76101,861.78,2025-01-17,Online,Southwest,DIV003,Partner
1770,Charles,Turner,charles.turner@icloud.com,901-182-6500,Seattle,WA,98101,738.4,2025-02-26,Online,West,DIV003,Retail
1476,Edward,,edward.williams@hotmail.com,863-672-2097,Jacksonville,FL,32099,565.15,2025-10-04,In-Store,Southeast,DIV003,E-Commerce
1489,Kevin,Carter,kevin.carter@aol.com,528-461-5380,San Antonio,TX,78201,508.53,2025-07-10,Distributor,Midwest,DIV001,Retail
1497,Helen,Adams,hadams@outlook.com,744-794-9730,Houston,TX,77001,900.46,2025-04-07,Distributor,West,DIV003,Retail
1468,James,Garcia,jamesgarcia@yahoo.com,278-211-3699,Fort Worth,TX,76101,283.18,2025-09-24,In-Store,Southwest,DIV002,E-Commerce
1023,Susan,Wright,susanwright@yahoo.com,555-530-8272,Seattle,WA,98101,740.33,2025-01-12,Online,Midwest,DIV002,Retail
1237,George,Lewis,georgelewis@icloud.com,871-761-6346,Columbus,oh,43085,491.29,2025-08-23,Mobile App,Pacific Northwest,DIV005,Direct
1135,Joseph,Taylor,josephtaylor@yahoo.com,580-395-1775,Dallas,TX,75201,156.85,2025-03-24,Wholesale,Southwest,DIV002,Partner
1292,William,Anderson,william.anderson@yahoo.com,319-142-6187,Phoenix,AZ,85001,578.78,2025-04-16,Distributor,Midwest,DIV003,E-Commerce
1035,Sharon,Clark,sharonclark@yahoo.com,659-652-3663,Jacksonville,FL,32099,538.31,2025-03-16,Online,Northeast,DIV004,Direct
1950,Margaret,Moore,mmoore@aol.com,719-439-5842,New York,NY,10001,479.17,2025-10-17,Wholesale,Pacific Northwest,DIV005,E-Commerce
1944,Karen,,karenlewis@aol.com,241-242-2914,Houston,TX,77001,315,2025-07-02,Distributor,West,DIV002,Direct
1056,Carol,Thomas,carol.thomas@icloud.com,985-384-4206,Denver,CO,80201,32.32,2025-09-20,Mobile App,Pacific Northwest,DIV004,Retail
1502,margaret,Roberts,margaret.roberts@icloud.com,882-469-7513,Nashville,TN,37201,156.47,2025-01-07,Distributor,Midwest,DIV004,B2B
1359,Joseph,Torres,joseph.torres@gmail.com,945-554-7809,Seattle,WA,98101,805.65,2025-03-13,Wholesale,Southeast,DIV004,Direct
1612,James,Moore,jamesmoore@hotmail.com,737-443-2083,San Antonio,TX,78201,933.82,2025-01-04,Mobile App,Pacific Northwest,DIV004,Retail
1936,Charles,Wright,charleswright@icloud.com,927-681-3243,Philadelphia,PA,19101,207.26,2025-01-22,Distributor,Midwest,DIV005,Direct
1309,Steven,Robinson,srobinson@icloud.com,674-329-1439,Indianapolis,IN,46201,793.31,2025-03-05,In-Store,Midwest,DIV003,Direct
1914,Susan,Wright,swright@outlook.com,860-350-1466,Philadelphia,PA,19101,128.16,2025-07-05,Wholesale,Southwest,DIV001,Partner
1579,Paul,Martin,paul.martin@aol.com,582-624-1287,Indianapolis,IN,46201,846.83,2025-06-13,In-Store,West,DIV001,E-Commerce
1709,Linda,Lee,lindalee@gmail.com,569-529-6832,Philadelphia,PA,19101,58.23,2025-04-10,Wholesale,West,DIV001,Partner
1187,Sarah,Miller,smiller@yahoo.com,530-993-6180,Nashville,TN,37201,828.55,2025-10-01,Wholesale,Midwest,DIV003,Retail
1843,Michael,Smith,michaelsmith@icloud.com,581-897-8944,Phoenix,AZ,85001,0,2025-09-15,In-Store,Northeast,DIV002,E-Commerce
1192,Kenneth,Turner,kturner@icloud.com,764-819-2867,San Francisco,CA,94101,423.17,2025-09-03,Online,Northeast,DIV002,Retail
1707,Christopher,Wilson,cwilson@icloud.com,981-450-3821,Charlotte,NC,28201,712.8,2025-03-07,Online,Mid-Atlantic,DIV001,E-Commerce
1737,Steven,Harris,steven.harris@outlook.com,753-758-6041,Indianapolis,IN,46201,504.69,2025-01-29,Distributor,Northeast,DIV001,B2B
1033,Sharon,Green,sharongreen@gmail.com,321-359-1709,Denver,CO,,75.58,2025-11-05,Online,Pacific Northwest,DIV001,Retail
1922,Elizabeth,Anderson,elizabeth.anderson@gmail.com,349-966-5544,Jacksonville,FL,32099,0,2025-11-10,Wholesale,Midwest,DIV002,Partner
1583,Mary,Miller,mmiller@gmail.com,422-832-4138,Denver,CO,80201,964.62,2025-02-20,In-Store,Pacific Northwest,DIV005,Retail
1942,Helen,Hill,hhill@aol.com,389-550-2758,Jacksonville,FL,32099,0,2025-09-21,Wholesale,Southwest,DIV004,E-Commerce
1115,Sarah,Clark,sarah.clark@outlook.com,732-239-9123,Houston,TX,77001,764.65,2025-06-17,Wholesale,West,DIV001,Retail
1394,Susan,Nguyen,susannguyen@aol.com,903-961-8273,Nashville,TN,37201,233.61,2025-02-05,Distributor,Midwest,DIV004,E-Commerce
1821,Betty,Walker,bwalker@gmail.com,703-788-2723,Philadelphia,PA,19101,402.41,2025-03-15,Mobile App,Mid-Atlantic,DIV001,Retail
1711,steven,Miller,stevenmiller@gmail.com,403-446-4281,Philadelphia,PA,19101,599.01,2025-09-13,Distributor,Northeast,DIV002,Direct
1730,Jason,Carter,jcarter@hotmail.com,609-464-8795,Denver,CO,80201,670.01,2025-03-17,Distributor,Southwest,DIV005,B2B
1285,John,Scott,johnscott@yahoo.com,644-693-4643,San Diego,CA,92101,892.9,2025-08-02,Mobile App,Southeast,DIV005,Retail
1391,Carol,Clark,cclark@hotmail.com,838-198-2253,Phoenix,az,85001,664.47,2025-04-14,Mobile App,Pacific Northwest,DIV004,Direct
1509,Donald,Green,donaldgreen@icloud.com,753-659-1289,Dallas,TX,75201,953.05,2025-08-19,Online,Southwest,DIV001,Direct
1385,Karen,Nguyen,karen.nguyen@gmail.com,770-775-5965,Los Angeles,CA,90001,885.85,2025-06-09,In-Store,Southwest,DIV004,E-Commerce
1499,Sarah,Davis,sarahdavis@aol.com,875-667-9837,Denver,CO,80201,576.49,2025-01-29,Distributor,West,DIV002,Partner
1506,Steven,Hall,stevenhall@aol.com,984-391-6250,Nashville,TN,37201,70.81,2025-06-28,Mobile App,Northeast,DIV002,B2B
1597,Jane,,janelewis@gmail.com,553-465-7749,Fort Worth,TX,76101,357.76,2025-10-31,In-Store,Southeast,DIV002,B2B
1843,Michael,Smith,michaelsmith@icloud.com,581-897-8944,Phoenix,AZ,85001,0,2025-09-15,In-Store,Northeast,DIV002,E-Commerce
1602,Jane,Clark,janeclark@icloud.com,530-686-2601,Fort Worth,TX,76101,810.24,2025-09-12,Online,Mid-Atlantic,DIV002,B2B
1783,Sharon,Lewis,sharonlewis@icloud.com,572-546-4305,PHILADELPHIA,PA,19101,501.98,2025-05-28,Online,Pacific Northwest,DIV005,E-Commerce
1304,Donna,Allen,dallen@icloud.com,294-834-2552,San Diego,CA,92101,595.95,2025-09-01,Wholesale,Northeast,DIV005,Partner
1355,Mary,Robinson,maryrobinson@hotmail.com,879-652-6133,San Francisco,CA,94101,208.08,2025-08-21,Distributor,Midwest,DIV005,Partner
1560,William,Johnson,wjohnson@yahoo.com,711-318-8656,San Francisco,CA,94101,275.26,2025-10-17,Mobile App,Pacific Northwest,DIV005,Direct
1061,George,Thomas,george.thomas@outlook.com,446-254-5919,JACKSONVILLE,FL,32099,845.68,2025-07-31,Distributor,Midwest,DIV001,E-Commerce
1293,Brian,Taylor,btaylor@aol.com,441-515-4907,Dallas,TX,75201,122.42,2025-08-26,In-Store,Northeast,DIV002,B2B
1446,Paul,Williams,paulwilliams@yahoo.com,339-129-5233,San Antonio,TX,78201,791.77,2025-11-26,Wholesale,Mid-Atlantic,DIV005,E-Commerce
1986,Laura,Flores,laura.flores@gmail.com,521-716-5882,New York,NY,10001,0,2025-03-13,Distributor,Midwest,DIV001,Direct
1584,Kevin,Green,kgreen@icloud.com,794-893-9605,Houston,TX,77001,259.29,2025-06-10,Online,Southeast,DIV005,Retail
1598,,Hall,kevin.hall@outlook.com,347-209-3869,San Diego,CA,92101,221.97,2025-10-29,Wholesale,Southwest,DIV004,B2B
1843,Michael,Smith,michaelsmith@icloud.com,581-897-8944,Phoenix,AZ,85001,0,2025-09-15,In-Store,Northeast,DIV002,E-Commerce
1115,Sarah,Clark,sarah.clark@outlook.com,732-239-9123,Houston,TX,77001,764.65,2025-06-17,Wholesale,West,DIV001,Retail
1949,Maria,Robinson,mariarobinson@yahoo.com,415-980-3625,Chicago,IL,60601,916.73,2025-05-21,Wholesale,Pacific Northwest,DIV004,Retail
1842,,Flores,jasonflores@aol.com,540-834-7920,Indianapolis,IN,46201,877.99,2025-09-17,Online,Pacific Northwest,DIV002,B2B
1430,Carol,Baker,cbaker@outlook.com,228-880-1853,Austin,TX,73301,644.96,2025-01-02,In-Store,Mid-Atlantic,DIV004,E-Commerce
1643,Joseph,Clark,joseph.clark@gmail.com,361-355-9460,Denver,CO,80201,716.43,2025-06-13,In-Store,Pacific Northwest,DIV005,Direct
1894,Kevin,Wilson,kwilson@yahoo.com,807-946-6367,Dallas,TX,75201,801.53,2025-04-04,In-Store,Northeast,DIV004,B2B
1386,Donna,White,dwhite@gmail.com,862-726-4747,New York,NY,10001,907.78,2025-01-26,Distributor,Southeast,DIV003,E-Commerce
1439,Carol,Martin,carolmartin@gmail.com,374-680-2922,Phoenix,AZ,85001,0,2025-03-02,Mobile App,Southwest,DIV004,Direct
1208,Elizabeth,Thompson,elizabeththompson@aol.com,000-000-0000,San Jose,CA,95101,857.77,2025-08-03,Mobile App,Southeast,DIV003,E-Commerce
1811,Michael,Johnson,michael.johnson@hotmail.com,832-561-5068,San Jose,CA,95101,375.94,2025-03-10,Distributor,Northeast,DIV001,Direct
1997,Michelle,Allen,michelleallen@aol.com,925-533-5198,San Antonio,TX,78201,82.33,2025-05-01,Mobile App,Northeast,DIV001,B2B
1922,Elizabeth,Anderson,elizabeth.anderson@gmail.com,349-966-5544,Jacksonville,FL,32099,0,2025-11-10,Wholesale,Midwest,DIV002,Partner
1737,Steven,Harris,steven.harris@outlook.com,753-758-6041,Indianapolis,IN,46201,504.69,2025-01-29,Distributor,Northeast,DIV001,B2B
1511,Charles,Walker,charleswalker@hotmail.com,827-949-5321,Columbus,OH,43085,521.8,2025-03-19,Distributor,Southeast,DIV003,Direct
1945,Sharon,Torres,sharon.torres@yahoo.com,255-335-4000,Los Angeles,CA,90001,45.5,2025-03-01,Wholesale,Southeast,DIV004,Direct
1949,Donald,Williams,dwilliams@hotmail.com,774-596-8499,Charlotte,NC,28201,498.06,2025-04-15,In-Store,Northeast,DIV003,Retail
1184,Barbara,Green,bgreen@icloud.com,799-317-1067,Dallas,TX,75201,530.76,2025-05-07,Mobile App,Southeast,DIV004,Retail
1693,Patricia,,plewis@hotmail.com,896-224-7458,New York,NY,10001,379.82,2025-01-15,Online,Pacific Northwest,DIV003,E-Commerce
1850,Anthony,Hill,anthonyhill@aol.com,808-773-1095,Charlotte,NC,28201,336.13,2025-06-16,Online,Mid-Atlantic,DIV005,Direct
1751,Donna,Wilson,dwilson@gmail.com,489-430-1909,SAN ANTONIO,TX,78201,746.36,2025-07-24,Mobile App,West,DIV004,Retail
1245,Jason,Allen,jason.allen@gmail.com,366-497-7592,Chicago,IL,60601,292.09,2025-08-10,In-Store,Northeast,DIV003,Direct
1943,Joseph,Roberts,jroberts@hotmail.com,298-952-7020,Phoenix,AZ,85001,517.53,2025-05-18,Distributor,Southwest,DIV004,Direct
1433,James,Scott,james.scott@icloud.com,644-745-7979,Jacksonville,FL,32099,102.02,2025-11-28,Mobile App,Midwest,DIV004,E-Commerce
1158,Donald,Adams,donaldadams@gmail.com,679-547-2297,San Francisco,CA,94101,908.14,2025-12-17,Distributor,Midwest,DIV002,E-Commerce
1861,Richard,,radams@hotmail.com,248-664-2253,Columbus,OH,43085,918.13,2025-07-31,Mobile App,Northeast,DIV005,Direct
1676,Laura,,lauramitchell@hotmail.com,799-183-9248,Dallas,TX,75201,26.11,2025-01-24,Distributor,Southeast,DIV002,Direct
